1725->4159,0,1,2,1,1,1725,4159,-28.9192,-2.50845,-2891.92,-250.85,,,,,,,,,,
1730->6826,0,109,520,1,1,1730,6826,-0.000827706,-0.0570934,-0.08,-5.71,,,,,,,,,,
1730->1271,0,109,110,1,1,1730,1271,3.21588,0.0715672,321.59,7.16,,,,,,,,,,
1730->1271,0,109,110,1,1,1730,1271,3.21588,0.0715672,321.59,7.16,,,,,,,,,,
1843->791,0,111,114,1,1,1843,791,0.524576,0.0674631,52.46,6.75,,,,,,,,,,
1843->1730,0,111,109,1,1,1843,1730,-1.64337,0.42296,-164.34,42.3,,,,,,,,,,
1596->1809,0,112,113,1,1,1596,1809,-3.03318,0.770534,-303.32,77.05,,,,,,,,,,
1596->1809,0,112,113,1,1,1596,1809,-3.03318,0.770534,-303.32,77.05,,,,,,,,,,
3378->3184,0,115,124,1,1,3378,3184,0.0183155,-0.896526,1.83,-89.65,,,,,,,,,,
3378->3184,0,115,124,1,1,3378,3184,0.0183155,-0.896526,1.83,-89.65,,,,,,,,,,
3378->1596,0,115,112,1,1,3378,1596,-2.01931,0.799679,-201.93,79.97,,,,,,,,,,
3378->1596,0,115,112,1,1,3378,1596,-2.01931,0.799679,-201.93,79.97,,,,,,,,,,
3378->722,0,115,181,1,1,3378,722,1.10909,-0.252403,110.91,-25.24,,,,,,,,,,
10908->1131,0,116,68,1,1,10908,1131,7.64E-08,-3.72E-08,0,0,,,,,,,,,,
459->5320,0,118,465,1,1,459,5320,-0.833503,-0.393872,-83.35,-39.39,,,,,,,,,,
459->5320,0,118,465,1,1,459,5320,-0.833503,-0.393872,-83.35,-39.39,,,,,,,,,,
459->1271,0,118,110,1,1,459,1271,-1.37087,0.519313,-137.09,51.93,,,,,,,,,,
459->1271,0,118,110,1,1,459,1271,-1.37087,0.519313,-137.09,51.93,,,,,,,,,,
1603->630,0,119,155,1,1,1603,630,11.693,-0.45681,1169.3,-45.68,,,,,,,,,,
1603->630,0,119,155,1,1,1603,630,11.693,-0.45681,1169.3,-45.68,,,,,,,,,,
531->1069,0,120,121,1,1,531,1069,-0.771237,0.0832365,-77.12,8.32,,,,,,,,,,
531->10188,0,120,619,1,1,531,10188,-0.392579,-0.0807761,-39.26,-8.08,,,,,,,,,,
531->10188,0,120,619,1,1,531,10188,-0.392579,-0.0807761,-39.26,-8.08,,,,,,,,,,
1505->3371,0,122,320,1,1,1505,3371,0.399728,0.0827591,39.97,8.28,,,,,,,,,,
1505->2073,0,122,102,1,1,1505,2073,-0.938152,-0.00949955,-93.82,-0.95,,,,,,,,,,
1505->2073,0,122,102,1,1,1505,2073,-0.938152,-0.00949955,-93.82,-0.95,,,,,,,,,,
2102->6621,0,123,497,1,1,2102,6621,0.768682,-0.194243,76.87,-19.42,,,,,,,,,,
2102->1271,0,123,110,1,1,2102,1271,-0.470262,-0.462315,-47.03,-46.23,,,,,,,,,,
2102->1271,0,123,110,1,1,2102,1271,-0.470262,-0.462315,-47.03,-46.23,,,,,,,,,,
2102->2824,0,123,190,1,1,2102,2824,1.01762,-0.205935,101.76,-20.59,,,,,,,,,,
2102->520,0,123,132,1,1,2102,520,-1.46967,0.299731,-146.97,29.97,,,,,,,,,,
2102->2452,0,123,247,1,1,2102,2452,-1.36289,0.501392,-136.29,50.14,,,,,,,,,,
2102->2452,0,123,247,1,1,2102,2452,-1.36289,0.501392,-136.29,50.14,,,,,,,,,,
3184->1051,0,124,125,1,1,3184,1051,0.799067,0.0645308,79.91,6.45,,,,,,,,,,
3184->1051,0,124,125,1,1,3184,1051,0.799067,0.0645308,79.91,6.45,,,,,,,,,,
3184->1655,0,124,103,1,1,3184,1655,0.692646,-0.0464286,69.26,-4.64,,,,,,,,,,
3184->8801,0,124,590,1,1,3184,8801,-1.1036,-0.601141,-110.36,-60.11,,,,,,,,,,
3184->8801,0,124,590,1,1,3184,8801,-1.1036,-0.601141,-110.36,-60.11,,,,,,,,,,
3184->891,0,124,289,1,1,3184,891,-0.908475,-0.389505,-90.85,-38.95,,,,,,,,,,
1124->777,0,126,88,1,1,1124,777,0.106661,0.304751,10.67,30.48,,,,,,,,,,
1124->777,0,126,88,1,1,1124,777,0.106661,0.304751,10.67,30.48,,,,,,,,,,
1124->5189,0,126,454,1,1,1124,5189,0.0247099,-0.0623512,2.47,-6.24,,,,,,,,,,
1124->636,0,126,170,1,1,1124,636,-2.06576,-0.674704,-206.58,-67.47,,,,,,,,,,
1124->636,0,126,170,1,1,1124,636,-2.06576,-0.674704,-206.58,-67.47,,,,,,,,,,
2142->555,0,127,32,1,1,2142,555,0.330986,-0.0716514,33.1,-7.17,,,,,,,,,,
2135->2287,0,128,136,1,1,2135,2287,-2.6257,0.312818,-262.57,31.28,,,,,,,,,,
2135->2287,0,128,136,1,1,2135,2287,-2.6257,0.312818,-262.57,31.28,,,,,,,,,,
2135->2912,0,128,196,1,1,2135,2912,-0.0609424,-0.480674,-6.09,-48.07,,,,,,,,,,
2135->2912,0,128,196,1,1,2135,2912,-0.0609424,-0.480674,-6.09,-48.07,,,,,,,,,,
2135->1147,0,128,71,1,1,2135,1147,1.46314,0.0956403,146.31,9.56,,,,,,,,,,
2135->1147,0,128,71,1,1,2135,1147,1.46314,0.0956403,146.31,9.56,,,,,,,,,,
2168->459,0,129,118,1,1,2168,459,0.484585,0.104119,48.46,10.41,,,,,,,,,,
2168->459,0,129,118,1,1,2168,459,0.484585,0.104119,48.46,10.41,,,,,,,,,,
467->687,0,131,30,1,1,467,687,-2.65448,0.236371,-265.45,23.64,,,,,,,,,,
467->687,0,131,30,1,1,467,687,-2.65448,0.236371,-265.45,23.64,,,,,,,,,,
1781->1491,0,133,134,1,1,1781,1491,0.151896,0.0322362,15.19,3.22,,,,,,,,,,
812->2287,0,135,136,1,1,812,2287,3.29794,-0.508732,329.79,-50.87,,,,,,,,,,
812->2287,0,135,136,1,1,812,2287,3.29794,-0.508732,329.79,-50.87,,,,,,,,,,
812->2287,0,135,136,1,1,812,2287,3.29794,-0.508732,329.79,-50.87,,,,,,,,,,
2287->6849,0,136,525,1,1,2287,6849,1.1471,0.0501108,114.71,5.01,,,,,,,,,,
2287->6849,0,136,525,1,1,2287,6849,1.1471,0.0501108,114.71,5.01,,,,,,,,,,
2287->2047,0,136,70,1,1,2287,2047,2.33971,-0.0406152,233.97,-4.06,,,,,,,,,,
2287->2047,0,136,70,1,1,2287,2047,2.33971,-0.0406152,233.97,-4.06,,,,,,,,,,
981->804,0,137,104,1,1,981,804,1.12833,-0.278876,112.83,-27.89,,,,,,,,,,
981->804,0,137,104,1,1,981,804,1.12833,-0.278876,112.83,-27.89,,,,,,,,,,
1321->818,0,138,139,1,1,1321,818,-1.88582,-0.0394705,-188.58,-3.95,,,,,,,,,,
818->988,0,139,198,1,1,818,988,0.742047,-0.134695,74.2,-13.47,,,,,,,,,,
818->988,0,139,198,1,1,818,988,0.742047,-0.134695,74.2,-13.47,,,,,,,,,,
818->2824,0,139,190,1,1,818,2824,-1.66385,-0.209845,-166.39,-20.98,,,,,,,,,,
818->2824,0,139,190,1,1,818,2824,-1.66385,-0.209845,-166.39,-20.98,,,,,,,,,,
944->623,0,140,46,1,1,944,623,1.8938,0.186472,189.38,18.65,,,,,,,,,,
944->623,0,140,46,1,1,944,623,1.8938,0.186472,189.38,18.65,,,,,,,,,,
944->2581,0,140,230,1,1,944,2581,1.36163,0.139407,136.16,13.94,,,,,,,,,,
944->2581,0,140,230,1,1,944,2581,1.36163,0.139407,136.16,13.94,,,,,,,,,,
944->4082,0,140,399,1,1,944,4082,0.469932,0.145756,46.99,14.58,,,,,,,,,,
944->4082,0,140,399,1,1,944,4082,0.469932,0.145756,46.99,14.58,,,,,,,,,,
1786->2802,0,144,206,1,1,1786,2802,-3.54327,-0.248007,-354.33,-24.8,,,,,,,,,,
1786->2802,0,144,206,1,1,1786,2802,-3.54327,-0.248007,-354.33,-24.8,,,,,,,,,,
1786->2535,0,144,184,1,1,1786,2535,-0.427875,-0.0866469,-42.79,-8.66,,,,,,,,,,
1786->2535,0,144,184,1,1,1786,2535,-0.427875,-0.0866469,-42.79,-8.66,,,,,,,,,,
1165->9118,0,145,595,1,1,1165,9118,0.917875,-0.211091,91.79,-21.11,,,,,,,,,,
1165->1786,0,145,144,1,1,1165,1786,-2.48173,-0.0272925,-248.17,-2.73,,,,,,,,,,
1165->1786,0,145,144,1,1,1165,1786,-2.48173,-0.0272925,-248.17,-2.73,,,,,,,,,,
1165->2532,0,145,180,1,1,1165,2532,0.292906,0.0617009,29.29,6.17,,,,,,,,,,
1814->937,0,146,147,1,1,1814,937,-0.296111,0.0311156,-29.61,3.11,,,,,,,,,,
1221->2644,0,149,272,1,1,1221,2644,0.0820617,-0.497128,8.21,-49.71,,,,,,,,,,
1221->2644,0,149,272,1,1,1221,2644,0.0820617,-0.497128,8.21,-49.71,,,,,,,,,,
1328->685,0,150,224,1,1,1328,685,14.1224,0.493955,1412.24,49.4,,,,,,,,,,
1328->685,0,150,224,1,1,1328,685,14.1224,0.493955,1412.24,49.4,,,,,,,,,,
1328->3433,0,150,328,1,1,1328,3433,1.36968,-4.38999,136.97,-439,,,,,,,,,,
1328->3433,0,150,328,1,1,1328,3433,1.36968,-4.38999,136.97,-439,,,,,,,,,,
2223->775,0,151,152,1,1,2223,775,-0.148043,-0.104749,-14.8,-10.47,,,,,,,,,,
2223->3556,0,151,394,1,1,2223,3556,0.790736,0.205637,79.07,20.56,,,,,,,,,,
1102->1491,0,154,134,1,1,1102,1491,-1.0096,0.13092,-100.96,13.09,,,,,,,,,,
1102->2318,0,154,172,1,1,1102,2318,-1.10222,0.179809,-110.22,17.98,,,,,,,,,,
1102->2334,0,154,179,1,1,1102,2334,-0.288052,-0.08128,-28.81,-8.13,,,,,,,,,,
630->3840,0,155,366,1,1,630,3840,0.743478,-0.743496,74.35,-74.35,,,,,,,,,,
630->3840,0,155,366,1,1,630,3840,0.743478,-0.743496,74.35,-74.35,,,,,,,,,,
1613->1204,0,156,69,1,1,1613,1204,4.2126,-1.62216,421.26,-162.22,,,,,,,,,,
1613->1204,0,156,69,1,1,1613,1204,4.2126,-1.62216,421.26,-162.22,,,,,,,,,,
1613->3728,0,156,356,1,1,1613,3728,2.55725,0.273901,255.73,27.39,,,,,,,,,,
1613->3728,0,156,356,1,1,1613,3728,2.55725,0.273901,255.73,27.39,,,,,,,,,,
1613->4981,0,156,436,1,1,1613,4981,0.951119,-0.0378075,95.11,-3.78,,,,,,,,,,
1613->4981,0,156,436,1,1,1613,4981,0.951119,-0.0378075,95.11,-3.78,,,,,,,,,,
1613->3419,0,156,327,1,1,1613,3419,5.15966,-1.33953,515.97,-133.95,,,,,,,,,,
1613->3419,0,156,327,1,1,1613,3419,5.15966,-1.33953,515.97,-133.95,,,,,,,,,,
1061->6628,0,157,498,1,1,1061,6628,1.98255,-0.667833,198.26,-66.78,,,,,,,,,,
1061->6628,0,157,498,1,1,1061,6628,1.98255,-0.667833,198.26,-66.78,,,,,,,,,,
1061->2176,0,157,158,1,1,1061,2176,1.36032,-0.707195,136.03,-70.72,,,,,,,,,,
1061->2176,0,157,158,1,1,1061,2176,1.36032,-0.707195,136.03,-70.72,,,,,,,,,,
2176->1189,0,158,74,1,1,2176,1189,0.36622,-0.593153,36.62,-59.32,,,,,,,,,,
2176->1189,0,158,74,1,1,2176,1189,0.36622,-0.593153,36.62,-59.32,,,,,,,,,,
1343->1284,0,159,82,1,1,1343,1284,3.45926,-0.422273,345.93,-42.23,,,,,,,,,,
1343->1284,0,159,82,1,1,1343,1284,3.45926,-0.422273,345.93,-42.23,,,,,,,,,,
1343->6845,0,159,523,1,1,1343,6845,0.00623633,-0.104268,0.62,-10.43,,,,,,,,,,
1343->2932,0,159,243,1,1,1343,2932,-0.900353,-0.0473316,-90.04,-4.73,,,,,,,,,,
1778->2372,0,160,211,1,1,1778,2372,-0.921283,-0.0698322,-92.13,-6.98,,,,,,,,,,
1778->2344,0,160,183,1,1,1778,2344,-1.4743,-0.0115448,-147.43,-1.15,,,,,,,,,,
1827->1028,0,161,60,1,1,1827,1028,0.0820459,-0.03801,8.2,-3.8,,,,,,,,,,
2015->540,0,162,163,1,1,2015,540,0.101307,0.0192752,10.13,1.93,,,,,,,,,,
540->3037,0,163,281,1,1,540,3037,0.352248,-0.029024,35.22,-2.9,,,,,,,,,,
2063->10904,0,164,142,1,1,2063,10904,1.00552,-0.0429688,100.55,-4.3,,,,,,,,,,
2062->1135,0,165,143,1,1,2062,1135,0.20936,0.0525295,20.94,5.25,,,,,,,,,,
1083->3875,0,166,368,1,1,1083,3875,0.927478,-0.0433953,92.75,-4.34,,,,,,,,,,
1083->3875,0,166,368,1,1,1083,3875,0.927478,-0.0433953,92.75,-4.34,,,,,,,,,,
1083->2210,0,166,167,1,1,1083,2210,-0.499868,0.0275525,-49.99,2.76,,,,,,,,,,
2238->630,0,168,155,1,1,2238,630,2.51201,-0.443455,251.2,-44.35,,,,,,,,,,
1704->636,0,169,170,1,1,1704,636,-3.06638,-0.449474,-306.64,-44.95,,,,,,,,,,
1704->636,0,169,170,1,1,1704,636,-3.06638,-0.449474,-306.64,-44.95,,,,,,,,,,
1704->636,0,169,170,1,1,1704,636,-3.06638,-0.449474,-306.64,-44.95,,,,,,,,,,
636->6224,0,170,480,1,1,636,6224,1.6525,0.303355,165.25,30.34,,,,,,,,,,
636->6224,0,170,480,1,1,636,6224,1.6525,0.303355,165.25,30.34,,,,,,,,,,
1293->5749,0,171,469,1,1,1293,5749,1.25256,-0.0799214,125.26,-7.99,,,,,,,,,,
1802->944,0,173,140,1,1,1802,944,-1.32588,0.0101128,-132.59,1.01,,,,,,,,,,
1802->944,0,173,140,1,1,1802,944,-1.32588,0.0101128,-132.59,1.01,,,,,,,,,,
1802->6601,0,173,492,1,1,1802,6601,0.126397,-0.0700946,12.64,-7.01,,,,,,,,,,
1802->6601,0,173,492,1,1,1802,6601,0.126397,-0.0700946,12.64,-7.01,,,,,,,,,,
1802->2542,0,173,209,1,1,1802,2542,0.15342,0.0806233,15.34,8.06,,,,,,,,,,
1802->2542,0,173,209,1,1,1802,2542,0.15342,0.0806233,15.34,8.06,,,,,,,,,,
445->3926,0,174,384,1,1,445,3926,1.94779,0.680911,194.78,68.09,,,,,,,,,,
445->5189,0,174,454,1,1,445,5189,0.402583,0.144251,40.26,14.43,,,,,,,,,,
445->636,0,174,170,1,1,445,636,-3.61146,-1.09765,-361.15,-109.77,,,,,,,,,,
445->636,0,174,170,1,1,445,636,-3.61146,-1.09765,-361.15,-109.77,,,,,,,,,,
436->3193,0,175,176,1,1,436,3193,-0.642768,0.330443,-64.28,33.04,,,,,,,,,,
436->3193,0,175,176,1,1,436,3193,-0.642768,0.330443,-64.28,33.04,,,,,,,,,,
2330->1551,0,178,100,1,1,2330,1551,2.9782,-0.00634056,297.82,-0.63,,,,,,,,,,
722->562,0,181,182,1,1,722,562,0.391544,-0.051277,39.15,-5.13,,,,,,,,,,
562->4892,0,182,420,1,1,562,4892,1.57301,0.373868,157.3,37.39,,,,,,,,,,
562->4892,0,182,420,1,1,562,4892,1.57301,0.373868,157.3,37.39,,,,,,,,,,
562->10242,0,182,623,1,1,562,10242,-1.43268,-0.410773,-143.27,-41.08,,,,,,,,,,
562->10242,0,182,623,1,1,562,10242,-1.43268,-0.410773,-143.27,-41.08,,,,,,,,,,
2535->436,0,184,175,1,1,2535,436,0.45128,-0.363611,45.13,-36.36,,,,,,,,,,
2535->436,0,184,175,1,1,2535,436,0.45128,-0.363611,45.13,-36.36,,,,,,,,,,
995->3636,0,185,342,1,1,995,3636,-15.3204,1.92374,-1532.04,192.37,,,,,,,,,,
995->3636,0,185,342,1,1,995,3636,-15.3204,1.92374,-1532.04,192.37,,,,,,,,,,
718->2535,0,186,184,1,1,718,2535,1.71366,-0.129787,171.37,-12.98,,,,,,,,,,
718->2535,0,186,184,1,1,718,2535,1.71366,-0.129787,171.37,-12.98,,,,,,,,,,
1991->548,0,187,77,1,1,1991,548,-1.2002,0.898993,-120.02,89.9,,,,,,,,,,
1991->9964,0,187,605,1,1,1991,9964,2.80029,0.632137,280.03,63.21,,,,,,,,,,
1991->9964,0,187,605,1,1,1991,9964,2.80029,0.632137,280.03,63.21,,,,,,,,,,
1991->2925,0,187,208,1,1,1991,2925,2.04456,0.126157,204.46,12.62,,,,,,,,,,
1991->2925,0,187,208,1,1,1991,2925,2.04456,0.126157,204.46,12.62,,,,,,,,,,
1991->4882,0,187,418,1,1,1991,4882,-0.518429,0.803851,-51.84,80.39,,,,,,,,,,
1991->4882,0,187,418,1,1,1991,4882,-0.518429,0.803851,-51.84,80.39,,,,,,,,,,
2024->2793,0,188,189,1,1,2024,2793,0.556636,-0.0996184,55.66,-9.96,,,,,,,,,,
2024->2479,0,188,248,1,1,2024,2479,1.06826,-0.185196,106.83,-18.52,,,,,,,,,,
2024->2479,0,188,248,1,1,2024,2479,1.06826,-0.185196,106.83,-18.52,,,,,,,,,,
2024->2721,0,188,275,1,1,2024,2721,1.0134,-0.332139,101.34,-33.21,,,,,,,,,,
2024->2721,0,188,275,1,1,2024,2721,1.0134,-0.332139,101.34,-33.21,,,,,,,,,,
2024->2683,0,188,259,1,1,2024,2683,-0.814176,0.00206807,-81.42,0.21,,,,,,,,,,
2024->2683,0,188,259,1,1,2024,2683,-0.814176,0.00206807,-81.42,0.21,,,,,,,,,,
2793->2479,0,189,248,1,1,2793,2479,-0.173302,0.0558539,-17.33,5.59,,,,,,,,,,
2793->2479,0,189,248,1,1,2793,2479,-0.173302,0.0558539,-17.33,5.59,,,,,,,,,,
2824->3868,0,190,367,1,1,2824,3868,0.0344118,-0.00335481,3.44,-0.34,,,,,,,,,,
2824->3868,0,190,367,1,1,2824,3868,0.0344118,-0.00335481,3.44,-0.34,,,,,,,,,,
2824->6825,0,190,519,1,1,2824,6825,-0.0344816,-0.0224223,-3.45,-2.24,,,,,,,,,,
2800->10418,0,191,633,1,1,2800,10418,0.00041605,0.0336236,0.04,3.36,,,,,,,,,,
2800->10418,0,191,633,1,1,2800,10418,0.00041605,0.0336236,0.04,3.36,,,,,,,,,,
2889->2831,0,192,193,1,1,2889,2831,-1.48401,0.187703,-148.4,18.77,,,,,,,,,,
2889->2831,0,192,193,1,1,2889,2831,-1.48401,0.187703,-148.4,18.77,,,,,,,,,,
2831->2287,0,193,136,1,1,2831,2287,-2.01565,0.132682,-201.57,13.27,,,,,,,,,,
2831->2287,0,193,136,1,1,2831,2287,-2.01565,0.132682,-201.57,13.27,,,,,,,,,,
452->1730,0,194,109,1,1,452,1730,-2.7178,-0.447354,-271.78,-44.74,,,,,,,,,,
452->1730,0,194,109,1,1,452,1730,-2.7178,-0.447354,-271.78,-44.74,,,,,,,,,,
452->2824,0,194,190,1,1,452,2824,1.64744,0.401751,164.74,40.18,,,,,,,,,,
2903->3926,0,195,384,1,1,2903,3926,0.0488662,0.032977,4.89,3.3,,,,,,,,,,
2903->636,0,195,170,1,1,2903,636,-0.794558,-0.214649,-79.46,-21.46,,,,,,,,,,
2903->636,0,195,170,1,1,2903,636,-0.794558,-0.214649,-79.46,-21.46,,,,,,,,,,
2912->9964,0,196,605,1,1,2912,9964,-2.19158,-0.753071,-219.16,-75.31,,,,,,,,,,
2912->9964,0,196,605,1,1,2912,9964,-2.19158,-0.753071,-219.16,-75.31,,,,,,,,,,
2352->1343,0,197,159,1,1,2352,1343,1.4713,0.12499,147.13,12.5,,,,,,,,,,
2352->2932,0,197,243,1,1,2352,2932,1.26714,0.167073,126.71,16.71,,,,,,,,,,
2355->2142,0,199,127,1,1,2355,2142,0.142684,0.0187951,14.27,1.88,,,,,,,,,,
2080->777,0,200,88,1,1,2080,777,0.283115,0.192218,28.31,19.22,,,,,,,,,,
2366->2347,0,201,202,1,1,2366,2347,-0.575887,-0.280298,-57.59,-28.03,,,,,,,,,,
2366->3556,0,201,394,1,1,2366,3556,1.08116,0.468935,108.12,46.89,,,,,,,,,,
2360->597,0,203,65,1,1,2360,597,0.358274,-0.0276576,35.83,-2.77,,,,,,,,,,
2315->2363,0,205,204,1,1,2315,2363,0.525145,-0.122174,52.51,-12.22,,,,,,,,,,
2802->3193,0,206,176,1,1,2802,3193,3.17456,-0.247869,317.46,-24.79,,,,,,,,,,
2802->3193,0,206,176,1,1,2802,3193,3.17456,-0.247869,317.46,-24.79,,,,,,,,,,
2802->4953,0,206,428,1,1,2802,4953,-3.64556,1.23237,-364.56,123.24,,,,,,,,,,
2802->4953,0,206,428,1,1,2802,4953,-3.64556,1.23237,-364.56,123.24,,,,,,,,,,
2230->2925,0,207,208,1,1,2230,2925,-1.59397,-0.38484,-159.4,-38.48,,,,,,,,,,
2230->2925,0,207,208,1,1,2230,2925,-1.59397,-0.38484,-159.4,-38.48,,,,,,,,,,
2230->427,0,207,95,1,1,2230,427,0.704366,0.276724,70.44,27.67,,,,,,,,,,
2230->427,0,207,95,1,1,2230,427,0.704366,0.276724,70.44,27.67,,,,,,,,,,
2558->944,0,210,140,1,1,2558,944,-1.24194,-0.275718,-124.19,-27.57,,,,,,,,,,
2558->944,0,210,140,1,1,2558,944,-1.24194,-0.275718,-124.19,-27.57,,,,,,,,,,
2558->7297,0,210,542,1,1,2558,7297,-1.33572,-0.0598288,-133.57,-5.98,,,,,,,,,,
2558->7297,0,210,542,1,1,2558,7297,-1.33572,-0.0598288,-133.57,-5.98,,,,,,,,,,
2372->2344,0,211,183,1,1,2372,2344,0.103719,0.0692049,10.37,6.92,,,,,,,,,,
2375->3931,0,212,391,1,1,2375,3931,0.991575,-0.0533593,99.16,-5.34,,,,,,,,,,
2066->531,0,215,120,1,1,2066,531,-0.180002,-0.0210231,-18,-2.1,,,,,,,,,,
3220->1559,0,216,31,1,1,3220,1559,-0.762561,-0.303228,-76.26,-30.32,,,,,,,,,,
3220->1559,0,216,31,1,1,3220,1559,-0.762561,-0.303228,-76.26,-30.32,,,,,,,,,,
1297->2676,0,217,262,1,1,1297,2676,1.72128,0.181466,172.13,18.15,,,,,,,,,,
1297->2676,0,217,262,1,1,1297,2676,1.72128,0.181466,172.13,18.15,,,,,,,,,,
1297->6153,0,217,478,1,1,1297,6153,1.972,-0.0804752,197.2,-8.05,,,,,,,,,,
1297->6153,0,217,478,1,1,1297,6153,1.972,-0.0804752,197.2,-8.05,,,,,,,,,,
1297->8489,0,217,572,1,1,1297,8489,2.79444,0.0952911,279.44,9.53,,,,,,,,,,
1297->8489,0,217,572,1,1,1297,8489,2.79444,0.0952911,279.44,9.53,,,,,,,,,,
1297->8489,0,217,572,1,1,1297,8489,2.79444,0.0952911,279.44,9.53,,,,,,,,,,
1297->6681,0,217,500,1,1,1297,6681,0.429173,-0.0607839,42.92,-6.08,,,,,,,,,,
1297->6681,0,217,500,1,1,1297,6681,0.429173,-0.0607839,42.92,-6.08,,,,,,,,,,
1297->2542,0,217,209,1,1,1297,2542,0.00096818,-0.258916,0.1,-25.89,,,,,,,,,,
1297->2542,0,217,209,1,1,1297,2542,0.00096818,-0.258916,0.1,-25.89,,,,,,,,,,
681->2382,0,218,219,1,1,681,2382,0.15717,0.0066059,15.72,0.66,,,,,,,,,,
825->445,0,220,174,1,1,825,445,0.193024,-0.0598997,19.3,-5.99,,,,,,,,,,
2790->2824,0,221,190,1,1,2790,2824,-0.0733739,-0.0155969,-7.34,-1.56,,,,,,,,,,
2574->1214,0,222,99,1,1,2574,1214,1.3924,0.491764,139.24,49.18,,,,,,,,,,
2574->3672,0,222,343,1,1,2574,3672,-0.0575766,0.0178376,-5.76,1.78,,,,,,,,,,
2574->3672,0,222,343,1,1,2574,3672,-0.0575766,0.0178376,-5.76,1.78,,,,,,,,,,
1369->2574,0,223,222,1,1,1369,2574,1.10721,0.176848,110.72,17.68,,,,,,,,,,
1369->2574,0,223,222,1,1,1369,2574,1.10721,0.176848,110.72,17.68,,,,,,,,,,
685->2389,0,224,225,1,1,685,2389,-26.8664,5.47107,-2686.64,547.11,,,,,,,,,,
685->2389,0,224,225,1,1,685,2389,-26.8664,5.47107,-2686.64,547.11,,,,,,,,,,
685->2389,0,224,225,1,1,685,2389,-26.8664,5.47107,-2686.64,547.11,,,,,,,,,,
685->2389,0,224,225,1,1,685,2389,-26.8664,5.47107,-2686.64,547.11,,,,,,,,,,
685->3636,0,224,342,1,1,685,3636,19.49,-1.52084,1949,-152.08,,,,,,,,,,
685->3636,0,224,342,1,1,685,3636,19.49,-1.52084,1949,-152.08,,,,,,,,,,
2599->2378,0,226,227,1,1,2599,2378,-0.798693,-0.182247,-79.87,-18.22,,,,,,,,,,
10913->2386,0,228,229,1,1,10913,2386,-0.491146,0.105481,-49.11,10.55,,,,,,,,,,
2630->972,0,231,232,1,1,2630,972,-0.459098,0.215565,-45.91,21.56,,,,,,,,,,
2630->972,0,231,232,1,1,2630,972,-0.459098,0.215565,-45.91,21.56,,,,,,,,,,
972->5062,0,232,442,1,1,972,5062,-0.28237,-0.0618311,-28.24,-6.18,,,,,,,,,,
972->5062,0,232,442,1,1,972,5062,-0.28237,-0.0618311,-28.24,-6.18,,,,,,,,,,
2087->2630,0,233,231,1,1,2087,2630,-0.187182,0.15646,-18.72,15.65,,,,,,,,,,
2087->2630,0,233,231,1,1,2087,2630,-0.187182,0.15646,-18.72,15.65,,,,,,,,,,
2110->2558,0,234,210,1,1,2110,2558,-1.57483,-0.179724,-157.48,-17.97,,,,,,,,,,
2110->2558,0,234,210,1,1,2110,2558,-1.57483,-0.179724,-157.48,-17.97,,,,,,,,,,
2110->10411,0,234,631,1,1,2110,10411,0.00173678,-0.117876,0.17,-11.79,,,,,,,,,,
2110->10411,0,234,631,1,1,2110,10411,0.00173678,-0.117876,0.17,-11.79,,,,,,,,,,
2637->1083,0,235,166,1,1,2637,1083,0.61302,-0.0727731,61.3,-7.28,,,,,,,,,,
2637->1083,0,235,166,1,1,2637,1083,0.61302,-0.0727731,61.3,-7.28,,,,,,,,,,
2201->8470,0,236,571,1,1,2201,8470,0.531897,-0.117414,53.19,-11.74,,,,,,,,,,
2201->6842,0,236,521,1,1,2201,6842,6.29E-06,-0.0328331,0,-3.28,,,,,,,,,,
